id,name,surname,researchfield,university,age
4261,Lucy,Muller,Real Estate,Trinity College Dublin,28
4262,William,Green,Advertising & Marketing,National and Kapodistrian University of Athens,37
4263,Jason,Kowalski,Advertising & Marketing,Tel Aviv University,20
4264,Nikos,Taylor,Retail,University College Dublin,25
4265,Elisa,Williams,Construction,University of Zurich,31
4266,Lucy,Harris,Business Products & Services,ETH Zurich,18
4267,Christopher,King,Health,University of Patras,31
4268,Michael,Rossi,Financial Services,Aarhus University,19
4269,Jason,Anderson,Manufacturing,Aristotle University of Thessaloniki,40
4270,Daniel,Carter,Retail,University of Patras,21
4271,Christos,Harris,Retail,University of Zurich,36
4272,Roxanne,Green,Consumer Products & Services,National and Kapodistrian University of Athens,23
4273,Bianca,Rossi,Business Products & Services,Pompeu Fabra University,18
4274,Maya,Schmidt,Advertising & Marketing,University of Porto,34
4275,Grace,Taylor,Human Resources,National and Kapodistrian University of Athens,25
4276,Philip,Adams,Security,University of Vienna,36
4277,Jason,Martinez,Consumer Products & Services,University of Warsaw,38
4278,George,Moore,Business Products & Services,University of Patras,18
4279,George,Novak,Business Products & Services,University of Vienna,22
4280,Philip,Walker,Consumer Products & Services,National and Kapodistrian University of Athens,33
4281,Roxanne,Miller,Software,Eindhoven University of Technology,23
4282,Lydia,Perez,Business Products & Services,University College Dublin,25
4283,James,Garcia,IT Management,Leiden University,30
4284,Katerina,King,Insurance,University of Belgrade,33
4285,Eva,Green,Financial Services,University of Warsaw,20
4286,Christopher,Williams,Construction,Jagiellonian University,36
4287,Roxanne,Scott,Consumer Products & Services,Aristotle University of Thessaloniki,29
4288,Patricia,Davis,Health,Aristotle University of Thessaloniki,33
4289,Max,Adams,Advertising & Marketing,Lund University,28
4290,Marina,Smith,Consumer Products & Services,Aristotle University of Thessaloniki,27
4291,Gregory,Thompson,Consumer Products & Services,University of Lisbon,37
4292,Claire,Baker,Human Resources,Aristotle University of Thessaloniki,21
4293,Anthony,Lombardi,Health,Chalmers University of Technology,29
4294,Arthur,Taylor,Security,Stockholm University,40
4295,Hugo,Schmidt,Health,Charles University,19
4296,Andrew,Martin,Software,Leiden University,39
4297,Jason,Kowalski,Environmental Services,Aristotle University of Thessaloniki,36
4298,Arthur,Horvath,Health,University of Patras,22
4299,Robert,Harris,Software,University College London,25
4300,Stephen,Wright,Construction,Aristotle University of Thessaloniki,24
4301,Anna,Garcia,Media,The University of Edinburgh,31
4302,Athena,Gonzalez,IT Management,Aristotle University of Thessaloniki,40
4303,Richard,Dubois,Consumer Products & Services,University of Patras,20
4304,Harris,Lewis,Manufacturing,ETH Zurich,35
4305,Victor,Baker,Financial Services,National and Kapodistrian University of Athens,33
4306,Oscar,Walker,IT Management,National and Kapodistrian University of Athens,40
4307,Kostas,Scott,Logistics & Transportation,University of Amsterdam,36
4308,Anthony,Lombardi,Financial Services,Aalto University,36
4309,Liam,Walker,Energy,Jagiellonian University,35
4310,Marta,Martin,Government Services,University of Oxford,37
4311,Thomas,Adams,IT Management,University of Porto,33
4312,Marta,Clark,Construction,University of Barcelona,25
4313,William,Schmidt,Telecommunications,KTH Royal Institute of Technology,18
4314,Helen,Perez,Construction,Eindhoven University of Technology,34
4315,James,Novak,Consumer Products & Services,University of Geneva,29
4316,Athena,Muller,Advertising & Marketing,The University of Manchester,38
4317,Jack,Davis,Business Products & Services,Pompeu Fabra University,28
4318,Anthony,Martin,Manufacturing,University of Ljubljana,22
4319,Catherine,Rossi,Human Resources,National and Kapodistrian University of Athens,29
4320,Christos,Bianchi,Retail,University of Barcelona,34
4321,Alexandra,Allen,Construction,University of Ljubljana,23
4322,Stella,Anderson,Education,University of Patras,18
4323,Peter,Novak,Insurance,University of Patras,22
4324,Kostas,Muller,Construction,Ludwig Maximilian University of Munich,31
4325,Isabella,Hernandez,Media,University of Vienna,22
4326,Leo,Horvath,Health,National and Kapodistrian University of Athens,39
4327,Roxanne,Smith,IT System Development,National and Kapodistrian University of Athens,18
4328,Emily,King,Business Products & Services,EPFL,35
4329,Elisa,Davis,Consumer Products & Services,The University of Edinburgh,33
4330,Max,Wright,Consumer Products & Services,Sciences Po,26
4331,Timothy,Anderson,Financial Services,Politecnico di Milano,36
4332,Katerina,Jones,Construction,University College London,39
4333,Nicholas,Novak,Financial Services,Lund University,22
4334,Matthew,Lee,Health,University of Patras,19
4335,Kostas,Jackson,Human Resources,EPFL,32
4336,Harris,Muller,Health,University of Vienna,24
4337,Olivia,Walker,IT Management,The University of Manchester,21
4338,Victor,Lee,Energy,National and Kapodistrian University of Athens,18
4339,Isabella,Moore,Business Products & Services,Sciences Po,30
4340,Spyros,Green,Financial Services,University of Belgrade,37
4341,Arthur,Rossi,Security,National and Kapodistrian University of Athens,39
4342,Marta,Davis,Telecommunications,Trinity College Dublin,24
4343,Irene,Hernandez,Construction,University of Ljubljana,32
4344,Jason,Johnson,Manufacturing,Aristotle University of Thessaloniki,40
4345,Nicole,Johnson,Consumer Products & Services,National and Kapodistrian University of Athens,31
4346,Claire,Johnson,Advertising & Marketing,University of Patras,40
4347,Jasmine,Lopez,Construction,Aristotle University of Thessaloniki,36
4348,Georgia,Garcia,IT Management,University of Amsterdam,39
4349,Nadia,Moore,Consumer Products & Services,Sapienza University of Rome,37
4350,Lydia,Thomas,Logistics & Transportation,University College London,35
4351,Peter,Nielsen,Retail,National and Kapodistrian University of Athens,27
4352,Joseph,Kowalski,Human Resources,National and Kapodistrian University of Athens,26
4353,Adrian,Jones,Consumer Products & Services,National and Kapodistrian University of Athens,25
4354,Harris,Jones,IT System Development,National and Kapodistrian University of Athens,27
4355,Grace,Thompson,Health,Technical University of Munich,34
4356,Victoria,Young,Logistics & Transportation,KU Leuven,19
4357,Victor,Garcia,Software,University College London,23
4358,Sofia,Hall,Manufacturing,Jagiellonian University,22
4359,Jason,Clark,Financial Services,University of Cambridge,26
4360,Vasilis,Lombardi,Logistics & Transportation,University College Dublin,22
4361,Peter,Walker,Advertising & Marketing,University College Dublin,35
4362,Grace,Smith,Human Resources,University of Porto,37
4363,Jason,Novak,Telecommunications,University of Bern,26
4364,Katerina,Carter,Business Products & Services,University of Ljubljana,34
4365,Thomas,Lee,Financial Services,Aristotle University of Thessaloniki,34
4366,Helen,Harris,Education,ETH Zurich,29
4367,Paula,Robinson,Advertising & Marketing,University of Patras,24
4368,Irene,Lewis,Government Services,University of Amsterdam,20
4369,Vasilis,Moore,Environmental Services,Charles University,27
4370,Nikoleta,Lee,Engineering,Leiden University,19
4371,Anna,Hall,Financial Services,University of Patras,20
4372,Georgia,Mitchell,Business Products & Services,Tel Aviv University,33
4373,Jasmine,Nelson,Travel & Hospitality,National and Kapodistrian University of Athens,19
4374,Grace,Sanchez,IT Management,University of Vienna,27
4375,Nikoleta,Rossi,Advertising & Marketing,Aristotle University of Thessaloniki,23
4376,Roman,Mitchell,Construction,University of Cambridge,39
4377,Anthony,Nelson,Advertising & Marketing,Aristotle University of Thessaloniki,28
4378,James,Williams,Health,Utrecht University,40
4379,Christos,Kowalski,Real Estate,KTH Royal Institute of Technology,24
4380,Max,Wright,Government Services,Aristotle University of Thessaloniki,32
4381,Lucas,Williams,IT Management,University of Lisbon,23
4382,Julia,Wright,Business Products & Services,University of Geneva,37
4383,Chloe,Gonzalez,Insurance,University of Patras,26
4384,Julia,Clark,IT Management,University of Cambridge,39
4385,Irene,Johnson,Software,National and Kapodistrian University of Athens,37
4386,Lucas,Thompson,Media,University of Patras,29
4387,Irene,Novak,Software,Aalto University,36
4388,Bianca,Sanchez,Government Services,University of Warsaw,37
4389,Samuel,Robinson,Construction,Sciences Po,20
4390,Elisa,Muller,Energy,University of Vienna,32
4391,Peter,Green,Health,University of Copenhagen,19
4392,Gregory,Nielsen,Advertising & Marketing,Eindhoven University of Technology,38
4393,Andreas,Davis,Retail,University of Patras,19
4394,Theodora,Hall,Software,University of Copenhagen,39
4395,Catherine,Novak,Construction,Delft University of Technology,20
4396,Angelina,Nelson,Software,University College London,23
4397,Rebecca,Mitchell,Business Products & Services,University of Patras,32
4398,Joseph,Clark,Health,Delft University of Technology,27
4399,Diana,Kowalski,Telecommunications,The University of Manchester,26
4400,Peter,Wright,Business Products & Services,Imperial College London,18
4401,Nikoleta,Johnson,Business Products & Services,National and Kapodistrian University of Athens,33
4402,Nadia,Robinson,Advertising & Marketing,Imperial College London,23
4403,Chloe,Williams,Construction,Aristotle University of Thessaloniki,26
4404,Nadia,Wright,Financial Services,KU Leuven,21
4405,Jason,Muller,Business Products & Services,ETH Zurich,19
4406,Leo,Miller,Business Products & Services,KU Leuven,21
4407,Athena,Sanchez,Retail,Aristotle University of Thessaloniki,18
4408,Anthony,Thompson,Advertising & Marketing,Aristotle University of Thessaloniki,36
4409,Julia,Green,Construction,Eindhoven University of Technology,27
4410,Jasmine,Miller,Logistics & Transportation,Technical University of Munich,38
4411,David,Miller,Consumer Products & Services,Technion – Israel Institute of Technology,32
4412,William,Jackson,Travel & Hospitality,Stockholm University,39
4413,Christopher,Dubois,Financial Services,National and Kapodistrian University of Athens,36
4414,Natalie,Horvath,IT Management,Imperial College London,33
4415,Oscar,Rossi,Manufacturing,University of Groningen,38
4416,Theodora,Davis,Health,University of Helsinki,39
4417,Jack,Allen,IT Management,The University of Manchester,21
4418,Andreas,Robinson,Energy,Aalto University,19
4419,Natalie,Schmidt,Construction,Technion – Israel Institute of Technology,30
4420,Dimitris,Harris,Energy,University of Ljubljana,18
4421,Spyros,Jackson,Health,Aalto University,34
4422,Eva,Carter,Retail,University College Dublin,30
4423,Penelope,Sanchez,Software,University of Warsaw,21
4424,Catherine,Williams,Logistics & Transportation,KU Leuven,24
4425,Hugo,Gonzalez,Advertising & Marketing,Aalto University,34
4426,Henry,Lee,Business Products & Services,University of Geneva,26
4427,James,Baker,Real Estate,University of Groningen,21
4428,Alice,Nielsen,Business Products & Services,University of Warsaw,36
4429,Diana,Horvath,IT Services,Sapienza University of Rome,18
4430,Gregory,Young,Software,University of Warsaw,27
4431,Catherine,Moore,Retail,University of Ljubljana,21
4432,Mark,Mitchell,Travel & Hospitality,The University of Manchester,26
4433,Oscar,Perez,Real Estate,University of Ljubljana,30
4434,Elisa,Davis,Financial Services,Politecnico di Milano,31
4435,Rebecca,Smith,Government Services,University College Dublin,27
4436,Henry,Kowalski,Business Products & Services,KU Leuven,23
4437,Anna,Martinez,Security,Chalmers University of Technology,33
4438,Noah,Nelson,Logistics & Transportation,University of Vienna,23
4439,Lydia,Kowalski,Consumer Products & Services,University of Strasbourg,34
4440,Anthony,Nielsen,Construction,Aalto University,27
4441,Liam,Johnson,Human Resources,Sapienza University of Rome,35
4442,John,King,Construction,National and Kapodistrian University of Athens,39
4443,Alice,Young,Engineering,University of Patras,35
4444,Harris,Jones,Logistics & Transportation,University of Belgrade,20
4445,Victoria,King,Government Services,University of Patras,37
4446,Theodora,Thomas,Consumer Products & Services,University of Zurich,38
4447,Anna,Allen,Financial Services,Aarhus University,32
4448,Peter,White,Business Products & Services,University of Warsaw,32
4449,Richard,Novak,Retail,Politecnico di Milano,21
4450,Jasmine,Adams,Government Services,University of Oxford,26
4451,Eleni,Robinson,Business Products & Services,University of Groningen,36
4452,Richard,Green,Government Services,Ghent University,34
4453,Victor,Bianchi,Logistics & Transportation,University of Patras,28
4454,Matthew,Dubois,Health,ETH Zurich,26
4455,Liam,Brown,Advertising & Marketing,Imperial College London,27
4456,Roxanne,Thompson,Logistics & Transportation,Uppsala University,35
4457,Spyros,Nelson,Retail,The University of Edinburgh,37
4458,Henry,Garcia,Telecommunications,Aristotle University of Thessaloniki,30
4459,Dimitris,Novak,IT Management,Chalmers University of Technology,25
4460,Laura,Scott,Real Estate,University College London,24
4461,Anthony,Wright,Real Estate,Lund University,34
4462,Sofia,Thomas,Advertising & Marketing,EPFL,38
4463,Julia,Young,Health,University of Cambridge,40
4464,Emily,Lopez,Software,University of Copenhagen,32
4465,Leah,Taylor,Government Services,National and Kapodistrian University of Athens,37
4466,Rebecca,Williams,Construction,University of Lisbon,32
4467,Laura,Lopez,Software,University of Vienna,18
4468,Hugo,Carter,Environmental Services,University of Patras,31
4469,Spyros,Harris,Advertising & Marketing,University of Helsinki,22
4470,Peter,Hall,Telecommunications,University of Patras,28
4471,Jack,Garcia,IT Management,University of Bern,33
4472,Alexandra,Kowalski,Financial Services,University of Oxford,19
